Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Proof of Life,2000,"['Thriller', 'Action', 'Drama']",6.1,828,65000000,62761005,11983
Thirteen Days,2000,"['History', 'Thriller']",6.996,794,80000000,34566746,11973
The Flintstones in Viva Rock Vegas,2000,"['Comedy', 'Family', 'Romance']",4.8,785,83000000,59468275,889
But I'm a Cheerleader,2000,"['Comedy', 'Romance']",7.04,779,1200000,2600000,20770
Nine Queens,2000,"['Crime', 'Thriller', 'Drama']",7.759,771,1300000,12413888,18079
Joint Security Area,2000,"['Drama', 'Thriller', 'Action']",7.8,769,12500000,0,2440
Rules of Engagement,2000,"['War', 'Drama']",6.3,758,60000000,71000000,10479
Autumn in New York,2000,"['Drama', 'Romance']",6.12,741,65000000,90726668,10641
Dracula 2000,2000,"['Thriller', 'Horror', 'Action', 'Fantasy']",5.241,719,28000000,47053625,10577
Where the Heart Is,2000,"['Comedy', 'Drama', 'Romance']",7.1,718,15000000,33800000,10564
Small Time Crooks,2000,"['Comedy', 'Crime']",6.4,717,25000000,29934477,10569
One Hundred Steps,2000,"['Drama', 'History']",7.791,713,0,1805884,29458
Boiler Room,2000,"['Crime', 'Drama', 'Thriller']",6.712,712,7000000,28780255,14181
Reindeer Games,2000,"['Thriller', 'Action', 'Crime']",5.7,698,42000000,32168970,2155
Harry Potter and the Philosopher's Stone,2001,"['Adventure', 'Fantasy']",7.9,28818,125000000,976475550,671
The Lord of the Rings: The Fellowship of the Ring,2001,"['Adventure', 'Fantasy', 'Action']",8.426,26605,93000000,871368364,120
"Monsters, Inc.",2001,"['Animation', 'Comedy', 'Family']",7.847,19244,115000000,579700000,585
Shrek,2001,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",7.753,18118,60000000,488628188,808
Spirited Away,2001,"['Animation', 'Family', 'Fantasy']",8.534,17647,19000000,274925095,129
Donnie Darko,2001,"['Fantasy', 'Drama', 'Mystery']",7.767,13007,4500000,7500000,141
Ocean's Eleven,2001,"['Thriller', 'Crime']",7.5,12152,85000000,450717150,161
Amélie,2001,"['Comedy', 'Romance']",7.913,12020,10000000,173921954,194
A Beautiful Mind,2001,"['Drama', 'Romance']",7.855,10710,58000000,316791257,453
The Fast and the Furious,2001,"['Action', 'Crime', 'Thriller']",6.996,10491,38000000,207283925,9799
Jurassic Park III,2001,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",6.168,7579,93000000,368780809,331
The Mummy Returns,2001,"['Adventure', 'Action', 'Fantasy']",6.4,7392,98000000,443280904,1734
The Others,2001,"['Horror', 'Mystery', 'Thriller']",7.614,6907,17000000,210002906,1933
Pearl Harbor,2001,"['War', 'Romance', 'History', 'Action']",6.94,6786,140000000,449220945,676
Mulholland Drive,2001,"['Thriller', 'Drama', 'Mystery']",7.8,6737,15000000,20289986,1018
A.I. Artificial Intelligence,2001,"['Drama', 'Science Fiction', 'Adventure']",7.051,6445,100000000,235926552,644
Lara Croft: Tomb Raider,2001,"['Adventure', 'Action', 'Fantasy']",5.907,6326,115000000,274703340,1995
Training Day,2001,"['Action', 'Crime', 'Drama']",7.508,6315,45000000,104900000,2034
Black Hawk Down,2001,"['Action', 'War', 'History']",7.387,6107,92000000,172989651,855
Bridget Jones's Diary,2001,"['Comedy', 'Romance', 'Drama']",6.742,5331,25000000,281929795,634
The Princess Diaries,2001,"['Comedy', 'Family', 'Romance']",6.965,5146,37000000,165335153,9880
American Pie 2,2001,"['Comedy', 'Romance']",6.248,5129,30000000,287553595,2770
Atlantis: The Lost Empire,2001,"['Animation', 'Family', 'Adventure', 'Science Fiction']",7.0,4994,120000000,186053725,10865
Hannibal,2001,"['Crime', 'Drama', 'Thriller']",6.768,4992,87000000,351692268,9740
Scary Movie 2,2001,['Comedy'],5.8,4917,45000000,141220678,4248
The Royal Tenenbaums,2001,"['Comedy', 'Drama']",7.464,4792,21000000,71441250,9428
Moulin Rouge!,2001,"['Drama', 'Romance', 'Music']",7.54,4710,52500000,179213434,824
Zoolander,2001,['Comedy'],6.209,4703,28000000,60780981,9398
Blow,2001,"['Crime', 'Drama']",7.356,4472,53000000,83300000,4133
Vanilla Sky,2001,"['Mystery', 'Romance', 'Science Fiction']",6.819,4453,68000000,203388341,1903
Rush Hour 2,2001,"['Action', 'Comedy', 'Crime']",6.751,4392,90000000,347325802,5175
Legally Blonde,2001,"['Comedy', 'Romance']",6.809,4336,18000000,141778365,8835
Planet of the Apes,2001,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",5.763,4265,100000000,362211740,869
Enemy at the Gates,2001,"['Drama', 'War', 'History', 'Romance']",7.419,3879,68000000,96976270,853
Spy Kids,2001,"['Family', 'Action', 'Comedy', 'Adventure', 'Science Fiction']",5.816,3594,35000000,147934180,10054
A Knight's Tale,2001,"['Adventure', 'Drama', 'Romance', 'Action']",6.864,3246,65000000,117487473,9476
Jeepers Creepers,2001,['Horror'],6.475,3162,10000000,59217789,8922
Shallow Hal,2001,"['Comedy', 'Romance', 'Fantasy', 'Drama']",6.164,3032,40000000,141069860,9889
From Hell,2001,"['Horror', 'Mystery', 'Thriller']",6.7,2929,35000000,74558115,768
Swordfish,2001,"['Action', 'Crime', 'Thriller']",6.249,2836,102000000,147080413,9705
K-PAX,2001,"['Science Fiction', 'Drama', 'Mystery']",7.213,2596,48000000,50315140,167
Shaolin Soccer,2001,"['Action', 'Comedy']",7.15,2417,10000005,42776760,11770
I Am Sam,2001,['Drama'],7.551,2396,22000000,92542418,10950
Evolution,2001,"['Comedy', 'Science Fiction', 'Action']",6.101,2369,80000000,98376292,9397
Thir13en Ghosts,2001,"['Horror', 'Thriller']",6.297,2279,42000000,68467960,9378
Spy Game,2001,"['Action', 'Crime', 'Thriller']",6.908,2241,115000000,143049560,1535
Not Another Teen Movie,2001,['Comedy'],5.794,2192,16000000,66468332,11397
Serendipity,2001,"['Comedy', 'Romance']",6.951,2040,28000000,77516304,9778
Along Came a Spider,2001,"['Crime', 'Mystery', 'Thriller', 'Action']",6.339,1970,60000000,105200000,2043
Rat Race,2001,"['Adventure', 'Comedy']",6.275,1889,48000000,85498534,9896
Ali,2001,['Drama'],6.76,1805,107000000,87812729,8489
The Score,2001,"['Action', 'Crime', 'Thriller', 'Mystery', 'Drama']",6.696,1768,68000000,113579918,11371
The Wedding Planner,2001,"['Comedy', 'Romance']",5.9,1765,35000000,94700000,2018
Dr. Dolittle 2,2001,"['Comedy', 'Family', 'Romance', 'Fantasy']",5.316,1720,70000000,176100000,10808
Cats & Dogs,2001,"['Family', 'Comedy', 'Action', 'Adventure', 'Fantasy']",5.4,1695,60000000,200687492,10992
The Man Who Wasn't There,2001,"['Crime', 'Drama']",7.516,1678,20000000,18918721,10778
The One,2001,"['Action', 'Science Fiction', 'Thriller']",6.133,1662,49000000,72689126,10796
Jay and Silent Bob Strike Back,2001,"['Comedy', 'Adventure']",6.4,1659,22000000,33788161,2294
Y Tu Mamá También,2001,"['Drama', 'Romance']",7.4,1659,5000000,33600000,1391
Brotherhood of the Wolf,2001,"['Adventure', 'Horror', 'Action', 'History']",6.719,1653,29000000,70800000,6312
Behind Enemy Lines,2001,"['Action', 'Drama', 'Thriller', 'War']",6.415,1581,40000000,91753202,8007
Final Fantasy: The Spirits Within,2001,"['Adventure', 'Action', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance', 'Animation']",6.197,1539,137000000,85131830,2114
The Mexican,2001,"['Action', 'Comedy', 'Crime', 'Romance']",5.925,1533,57000000,147845033,6073
Ghost World,2001,"['Comedy', 'Drama']",7.082,1515,7000000,8800000,1548
Jason X,2001,"['Horror', 'Science Fiction']",4.87,1452,11000000,16951798,11470
Kate & Leopold,2001,"['Romance', 'Comedy', 'Fantasy']",6.34,1432,48000000,76019048,11232
Sweet November,2001,"['Drama', 'Romance']",6.9,1384,40000000,65754228,1921
Wasabi,2001,"['Drama', 'Action', 'Comedy']",6.647,1367,15300000,10366360,2110
The Last Castle,2001,"['Action', 'Drama', 'Thriller']",7.166,1354,72000000,27642707,2100
Save the Last Dance,2001,"['Drama', 'Family', 'Romance', 'Music']",6.54,1325,13000000,131706809,9816
The Animal,2001,"['Comedy', 'Science Fiction']",5.123,1315,22000000,84772742,11090
The Devil's Backbone,2001,"['Fantasy', 'Drama', 'Horror', 'Thriller']",7.285,1300,4500000,6582065,1433
Lady and the Tramp II: Scamp's Adventure,2001,"['Family', 'Animation', 'Romance', 'Adventure']",6.346,1295,0,0,18269
Joy Ride,2001,"['Mystery', 'Thriller', 'Drama']",6.52,1277,23000000,36642838,10866
Kiss of the Dragon,2001,"['Action', 'Crime', 'Thriller']",6.9,1276,25000000,64437847,2140
The Piano Teacher,2001,"['Drama', 'Romance']",7.3,1196,6200000,6766708,1791
Ghosts of Mars,2001,"['Action', 'Horror', 'Science Fiction']",5.149,1174,28000000,14010832,10016
Super Troopers,2001,"['Comedy', 'Crime', 'Mystery']",6.553,1172,3000000,23182223,39939
Gosford Park,2001,"['Drama', 'Mystery', 'Thriller']",6.8,1172,19800000,87754044,5279
The Pledge,2001,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.565,1163,35000000,29419291,5955
The Experiment,2001,"['Drama', 'Thriller']",7.408,1154,0,13782896,575
Black Knight,2001,"['Comedy', 'Fantasy', 'Adventure']",5.349,1152,50000000,33422806,11469
Barbie in the Nutcracker,2001,"['Animation', 'Family']",6.9,1088,0,0,15167
Osmosis Jones,2001,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",6.5,1056,75000000,13596911,12610
Bandits,2001,"['Comedy', 'Crime']",6.3,1055,75000000,67631903,3172
The Glass House,2001,"['Drama', 'Thriller']",6.0,1051,30000000,23619609,2176
Ichi the Killer,2001,"['Action', 'Crime', 'Horror']",6.993,1047,1400010,80631,9696
Monster's Ball,2001,"['Drama', 'Romance']",6.766,1038,4000000,44900000,1365
How High,2001,['Comedy'],6.347,1000,12000000,31200000,8386
Don't Say a Word,2001,"['Thriller', 'Mystery']",6.256,997,50000000,100020092,12103
Cowboy Bebop: The Movie,2001,"['Action', 'Animation', 'Science Fiction']",7.7,983,0,0,11299
Session 9,2001,"['Horror', 'Mystery', 'Drama']",6.142,971,1500000,1612259,10972
Jimmy Neutron: Boy Genius,2001,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",6.1,959,25000000,80936232,12589
Heartbreakers,2001,"['Comedy', 'Romance', 'Crime']",6.112,954,35000000,57800000,10833
Ginger Snaps,2001,"['Fantasy', 'Horror', 'Drama', 'Thriller']",6.907,949,5000000,0,9871
Waking Life,2001,"['Animation', 'Drama', 'Fantasy']",7.474,912,2000000,3176880,9081
Don't Die Too Hard!,2001,"['Comedy', 'Action']",6.346,888,0,0,15449
America's Sweethearts,2001,"['Comedy', 'Romance']",5.699,869,64400000,138191428,11467
Original Sin,2001,"['Thriller', 'Drama', 'Mystery', 'Romance']",6.1,868,42000000,35402320,2057
The Hole,2001,"['Crime', 'Drama', 'Horror', 'Thriller']",6.207,863,4158370,7819851,467
The Lord of the Rings: The Two Towers,2002,"['Adventure', 'Fantasy', 'Action']",8.411,23109,79000000,926287400,121
Harry Potter and the Chamber of Secrets,2002,"['Adventure', 'Fantasy']",7.705,22978,100000000,876688482,672
Spider-Man,2002,"['Action', 'Science Fiction']",7.316,20038,139000000,821708551,557
Catch Me If You Can,2002,"['Drama', 'Crime']",7.979,16501,52000000,352114312,640
Star Wars: Episode II - Attack of the Clones,2002,"['Adventure', 'Action', 'Science Fiction']",6.586,13906,120000000,649398328,1894
Ice Age,2002,"['Animation', 'Comedy', 'Family', 'Adventure']",7.366,13902,59000000,383257136,425
Men in Black II,2002,"['Action', 'Comedy', 'Science Fiction']",6.381,10335,140000000,445135288,608
The Pianist,2002,"['Drama', 'War']",8.38,9770,35000000,120098945,423
The Bourne Identity,2002,"['Action', 'Drama', 'Mystery', 'Thriller']",7.5,9733,60000000,214034224,2501
Minority Report,2002,"['Science Fiction', 'Action', 'Thriller']",7.35,9255,102000000,358372926,180
28 Days Later,2002,"['Horror', 'Thriller', 'Science Fiction']",7.233,7959,8000000,85032676,170
City of God,2002,"['Drama', 'Crime']",8.428,7875,3300000,30641770,598
8 Mile,2002,"['Drama', 'Music']",7.143,7587,41000000,242875078,65
Gangs of New York,2002,"['Drama', 'History', 'Crime']",7.314,6941,100000000,193772504,3131
Lilo & Stitch,2002,"['Animation', 'Family', 'Comedy']",7.562,6873,80000000,273144151,11544
Resident Evil,2002,"['Horror', 'Action', 'Science Fiction']",6.647,6686,33000000,102984862,1576
The Ring,2002,"['Horror', 'Mystery']",6.69,6452,48000000,249348933,565
Signs,2002,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",6.7,5983,72000000,408200000,2675
The Transporter,2002,"['Action', 'Crime', 'Thriller']",6.713,5616,21000000,43900000,4108
Panic Room,2002,"['Crime', 'Drama', 'Thriller']",6.791,5228,48000000,197100000,4547
Insomnia,2002,"['Thriller', 'Crime', 'Drama']",6.955,5037,46000000,113714830,320
Blade II,2002,"['Fantasy', 'Horror', 'Action', 'Thriller']",6.555,5014,54000000,155010032,36586
Equilibrium,2002,"['Action', 'Science Fiction', 'Thriller']",7.046,4810,20000000,5400000,7299
Spirit: Stallion of the Cimarron,2002,"['Animation', 'Adventure', 'Family', 'Drama', 'Western', 'Romance']",7.685,4789,80000000,122563539,9023
xXx,2002,"['Action', 'Adventure', 'Thriller', 'Crime', 'Drama']",6.0,4661,70000000,277448382,7451
Scooby-Doo,2002,"['Mystery', 'Adventure', 'Comedy']",6.094,4641,84000000,275650703,9637
Red Dragon,2002,"['Crime', 'Thriller', 'Horror']",7.033,4526,78000000,209196298,9533
Treasure Planet,2002,"['Science Fiction', 'Adventure', 'Animation', 'Family', 'Fantasy']",7.561,4454,140000000,109578115,9016
A Walk to Remember,2002,"['Drama', 'Romance']",7.757,4172,11800000,47494916,10229
Road to Perdition,2002,"['Crime', 'Drama', 'Thriller']",7.348,3837,80000000,181001478,4147
Die Another Day,2002,"['Adventure', 'Action', 'Thriller']",5.997,3732,142000000,431971116,36669
Asterix & Obelix: Mission Cleopatra,2002,"['Family', 'Fantasy', 'Comedy', 'Adventure']",7.374,3674,58500000,131116046,2899
Austin Powers in Goldmember,2002,"['Comedy', 'Crime', 'Science Fiction']",6.0,3289,63000000,296938801,818
The Scorpion King,2002,"['Action', 'Adventure', 'Fantasy', 'Drama']",5.594,3268,60000000,165333180,9334
Irreversible,2002,"['Drama', 'Thriller', 'Crime']",7.185,3130,3500000,6500000,979
Chicago,2002,"['Comedy', 'Crime', 'Drama']",7.123,2786,45000000,306776732,1574
Adaptation.,2002,"['Comedy', 'Crime', 'Drama']",7.347,2648,19000000,32800000,2757
Punch-Drunk Love,2002,"['Romance', 'Drama', 'Comedy']",7.113,2573,25000000,24665649,8051
Ghost Ship,2002,"['Horror', 'Mystery', 'Thriller']",5.995,2552,35000000,71142361,9645
John Q,2002,"['Drama', 'Thriller', 'Crime']",7.132,2515,36000000,102244770,8470
Stuart Little 2,2002,"['Family', 'Adventure', 'Comedy']",5.767,2492,120000000,169956806,10996
25th Hour,2002,"['Crime', 'Drama']",7.319,2467,5000000,23932055,1429
The Time Machine,2002,"['Science Fiction', 'Adventure', 'Action']",6.305,2442,80000000,123700000,2135
Mr. Deeds,2002,"['Comedy', 'Romance']",5.914,2426,50000000,171269565,2022
Hero,2002,"['Drama', 'Adventure', 'Action', 'History']",7.499,2382,31000000,177394432,79
Return to Never Land,2002,"['Adventure', 'Fantasy', 'Animation', 'Family']",6.474,2365,20000000,109862682,16690
The Cat Returns,2002,"['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']",7.123,2360,0,54016370,15370
Reign of Fire,2002,"['Adventure', 'Action', 'Fantasy']",6.2,2358,60000000,82150183,6278
About a Boy,2002,"['Drama', 'Comedy', 'Romance']",6.686,2311,27000000,129000000,245
Spy Kids 2: The Island of Lost Dreams,2002,"['Family', 'Action', 'Adventure', 'Comedy', 'Science Fiction']",5.655,2282,38000000,119723358,9488
My Big Fat Greek Wedding,2002,"['Comedy', 'Drama', 'Romance']",6.5,2223,5000000,368744044,8346
We Were Soldiers,2002,"['Action', 'History', 'War']",7.141,2172,75000000,114660784,10590
Two Weeks Notice,2002,"['Romance', 'Comedy']",6.363,2139,60000000,199043242,2642
Frida,2002,"['Drama', 'Romance']",7.401,2103,12000000,56298474,1360
The Hot Chick,2002,"['Comedy', 'Fantasy']",6.361,2093,34000000,54639553,11852
The Tuxedo,2002,"['Thriller', 'Action', 'Comedy', 'Science Fiction']",5.726,2073,60000000,104400000,10771
Maid in Manhattan,2002,"['Comedy', 'Drama', 'Romance']",6.1,2006,55000000,154906693,7303
Bend It Like Beckham,2002,"['Comedy', 'Drama', 'Romance']",6.325,1968,3500000,76585951,455
The Count of Monte Cristo,2002,"['Adventure', 'Drama', 'History', 'Action', 'Thriller']",7.672,1928,35000000,75395048,11362
National Lampoon's Van Wilder,2002,"['Comedy', 'Romance']",6.0,1890,6000000,39241323,11452
The Sum of All Fears,2002,"['Thriller', 'Action', 'Drama']",6.4,1856,68000000,193921372,4614
The Hours,2002,['Drama'],7.3,1815,25000000,108846217,590
One Hour Photo,2002,"['Drama', 'Thriller']",6.643,1813,12000000,52223306,9357
Secretary,2002,"['Romance', 'Drama', 'Comedy']",6.778,1774,4000000,9300000,11013
Infernal Affairs,2002,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",7.804,1770,6400000,8836958,10775
Jackass: The Movie,2002,"['Action', 'Comedy', 'Documentary']",6.32,1661,5000000,64282312,9012
Unfaithful,2002,"['Thriller', 'Drama', 'Romance']",6.675,1632,50000000,119137784,2251
Bowling for Columbine,2002,"['Documentary', 'Drama']",7.516,1632,4000000,35564473,1430
Sweet Home Alabama,2002,"['Comedy', 'Romance']",6.4,1619,30000000,180622424,11529
Sympathy for Mr. Vengeance,2002,"['Action', 'Drama', 'Thriller']",7.5,1558,4000000,1954937,4689
Cube 2: Hypercube,2002,"['Thriller', 'Science Fiction', 'Mystery']",5.487,1536,0,3563603,437
Star Trek: Nemesis,2002,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.3,1515,60000000,67336470,201
Cinderella II: Dreams Come True,2002,"['Family', 'Animation', 'Romance', 'Fantasy']",6.106,1504,5000000,0,14128
Ali G Indahouse,2002,['Comedy'],6.053,1434,7000000,23280529,9298
Collateral Damage,2002,"['Action', 'Thriller', 'Drama']",5.767,1430,85000000,78382433,9884
Solaris,2002,"['Drama', 'Science Fiction', 'Mystery']",5.921,1383,47000000,30002758,2103
Talk to Her,2002,"['Drama', 'Romance']",7.575,1379,0,64803131,64
The Santa Clause 2,2002,"['Fantasy', 'Comedy', 'Family']",5.983,1370,65000000,172842355,9021
Halloween: Resurrection,2002,"['Horror', 'Thriller']",4.617,1363,13000000,37664855,11442
Windtalkers,2002,"['War', 'Action']",6.323,1350,115000000,77600000,12100
Home Alone 4,2002,"['Comedy', 'Family', 'TV Movie']",4.512,1325,0,0,12536
Analyze That,2002,"['Comedy', 'Crime']",5.82,1323,60000000,55003135,9932
About Schmidt,2002,"['Drama', 'Comedy']",6.841,1316,30000000,105834556,2755
Eight Legged Freaks,2002,"['Action', 'Comedy', 'Horror', 'Thriller']",5.81,1304,30000000,45900000,8869
Barbie as Rapunzel,2002,"['Animation', 'Family']",7.0,1262,0,0,15015
Frailty,2002,"['Drama', 'Thriller', 'Crime']",6.955,1248,11000000,17400000,12149
Confessions of a Dangerous Mind,2002,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller', 'History']",6.695,1219,30000000,33013805,4912
Enough,2002,"['Drama', 'Thriller']",6.7,1203,38000000,51800000,1957
The Mothman Prophecies,2002,"['Drama', 'Horror', 'Mystery']",6.214,1195,32000000,55305279,2637
The Spanish Apartment,2002,"['Drama', 'Comedy', 'Romance']",7.121,1186,5300000,3897799,1555
"The Legend of Al, John and Jack",2002,"['Comedy', 'Crime']",7.078,1184,0,0,38397
40 Days and 40 Nights,2002,"['Comedy', 'Romance']",5.473,1166,17000000,95146283,2752
Changing Lanes,2002,"['Thriller', 'Drama']",6.278,1159,45000000,94935764,1537
The Sweetest Thing,2002,"['Romance', 'Comedy']",5.591,1147,43000000,68696770,11812
Queen of the Damned,2002,"['Fantasy', 'Horror', 'Romance']",6.1,1122,35000000,45479110,11979
Murder by Numbers,2002,"['Crime', 'Drama', 'Thriller']",6.169,1112,50000000,56714147,11892
K-19: The Widowmaker,2002,"['Drama', 'History', 'Thriller', 'Mystery', 'War']",6.537,1105,100000000,65700000,8665
Joseph: King of Dreams,2002,"['Family', 'Animation']",6.9,1040,0,0,16366
8 Women,2002,"['Comedy', 'Thriller', 'Mystery']",6.894,1031,8000000,42400000,1958
Showtime,2002,"['Action', 'Comedy']",5.527,1022,85000000,77885672,5851
The Lord of the Rings: The Return of the King,2003,"['Adventure', 'Fantasy', 'Action']",8.49,25672,94000000,1118888979,122
Pirates of the Caribbean: The Curse of the Black Pearl,2003,"['Adventure', 'Fantasy', 'Action']",7.815,21603,140000000,655011224,22
Finding Nemo,2003,"['Animation', 'Family']",7.817,20051,94000000,940335536,12
Kill Bill: Vol. 1,2003,"['Action', 'Crime']",7.97,18287,30000000,180906076,24
The Matrix Reloaded,2003,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",7.066,11544,150000000,738599701,604
Bruce Almighty,2003,"['Fantasy', 'Comedy']",6.723,11158,80000000,484592874,310
X2,2003,"['Adventure', 'Action', 'Science Fiction']",7.031,10598,110000000,407711549,36658
The Matrix Revolutions,2003,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",6.747,10427,150000000,424988211,605
Oldboy,2003,"['Drama', 'Thriller', 'Mystery', 'Action']",8.245,9356,3000000,17500000,670
2 Fast 2 Furious,2003,"['Action', 'Crime', 'Thriller']",6.51,7871,76000000,236350661,584
Lost in Translation,2003,"['Drama', 'Romance', 'Comedy']",7.388,7747,4000000,119723856,153
Big Fish,2003,"['Adventure', 'Fantasy', 'Drama']",7.752,7520,70000000,123200000,587
The Last Samurai,2003,"['Drama', 'Action', 'War']",7.596,7254,140000000,456800000,616
Mystic River,2003,"['Thriller', 'Crime', 'Drama', 'Mystery']",7.742,7131,25000000,156800000,322
Love Actually,2003,"['Comedy', 'Romance', 'Drama']",7.102,7100,40000000,250779876,508
Terminator 3: Rise of the Machines,2003,"['Action', 'Thriller', 'Science Fiction']",6.176,6994,200000000,435000000,296
Underworld,2003,"['Fantasy', 'Action', 'Thriller']",6.839,6407,22000000,95708457,277
Hulk,2003,"['Science Fiction', 'Adventure', 'Action']",5.575,6091,137000000,245360480,1927
School of Rock,2003,"['Comedy', 'Music']",7.082,5930,35000000,131100000,1584
The Italian Job,2003,"['Action', 'Crime']",6.784,5806,60000000,176070171,9654
Bad Boys II,2003,"['Action', 'Crime', 'Comedy']",6.654,5743,130000000,273339556,8961
Brother Bear,2003,"['Adventure', 'Animation', 'Family']",7.269,5627,128000000,250397798,10009
Daredevil,2003,"['Fantasy', 'Action']",5.283,5312,78000000,179179718,9480
Final Destination 2,2003,"['Horror', 'Mystery']",6.297,4612,26000000,90941129,9358
Lara Croft: Tomb Raider - The Cradle of Life,2003,"['Adventure', 'Action', 'Fantasy']",5.756,4383,95000000,160099222,1996
Elf,2003,"['Comedy', 'Family', 'Fantasy']",6.656,4308,32000000,228500000,10719
Memories of Murder,2003,"['Crime', 'Drama', 'Thriller']",8.1,4294,2800000,26000000,11423
Scary Movie 3,2003,['Comedy'],5.967,4291,45000000,220673217,4256
How to Lose a Guy in 10 Days,2003,"['Comedy', 'Romance']",6.851,4283,50000000,177500000,9919
American Wedding,2003,"['Comedy', 'Romance']",6.216,4244,55000000,231449203,8273
The League of Extraordinary Gentlemen,2003,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",6.0,4216,78000000,179265204,8698
Identity,2003,"['Mystery', 'Thriller']",7.175,4145,28000000,90259536,2832
Freaky Friday,2003,"['Family', 'Fantasy', 'Comedy']",6.563,4109,26000000,160846332,10330
Phone Booth,2003,"['Thriller', 'Crime']",6.858,3965,13000000,97837138,1817
Atlantis: Milo's Return,2003,"['Fantasy', 'Animation', 'Science Fiction', 'Family', 'Action']",6.3,3873,0,0,8965
Johnny English,2003,"['Adventure', 'Action', 'Comedy']",6.282,3645,40000000,160466000,9486
Master and Commander: The Far Side of the World,2003,"['Adventure', 'Drama', 'War']",7.172,3361,150000000,211623421,8619
Anger Management,2003,['Comedy'],6.159,3307,75000000,195745823,9506
21 Grams,2003,"['Drama', 'Crime', 'Thriller']",7.325,3270,20000000,60427839,470
Charlie's Angels: Full Throttle,2003,"['Action', 'Adventure', 'Comedy']",5.483,3176,120000000,259175788,9471
The Dreamers,2003,"['Drama', 'Romance']",7.2,2999,15000000,15100000,1278
Wrong Turn,2003,"['Horror', 'Thriller']",6.371,2880,12600000,28650575,9902
Cheaper by the Dozen,2003,"['Comedy', 'Family', 'Drama']",6.3,2873,40000000,190212113,11007
The Texas Chainsaw Massacre,2003,['Horror'],6.307,2791,9500000,107967319,9373
Freddy vs. Jason,2003,['Horror'],6.087,2732,30000000,116643421,6466
Peter Pan,2003,"['Adventure', 'Fantasy', 'Family']",7.1,2709,100000000,121975011,10601
S.W.A.T.,2003,"['Action', 'Thriller', 'Crime']",6.16,2610,80000000,207700000,9257
Dogville,2003,"['Crime', 'Drama', 'Thriller']",7.759,2577,10000000,16690617,553
"Good Bye, Lenin!",2003,"['Comedy', 'Drama']",7.537,2526,4800000,79384880,338
Tears of the Sun,2003,"['War', 'Action', 'Drama']",6.888,2498,75000000,86500000,9567
Monster,2003,"['Crime', 'Drama']",7.213,2445,8000000,60400000,504
Gothika,2003,"['Horror', 'Thriller', 'Mystery']",6.112,2402,40000000,141591324,4970
Shanghai Knights,2003,"['Action', 'Adventure', 'Comedy', 'Western']",6.139,2366,50000000,88323487,6038
Spy Kids 3-D: Game Over,2003,"['Family', 'Action', 'Comedy', 'Adventure', 'Science Fiction']",5.142,2304,38000000,197101678,12279
Once Upon a Time in Mexico,2003,"['Action', 'Crime', 'Thriller']",6.296,2300,29000000,98769390,1428
Bad Santa,2003,"['Drama', 'Comedy', 'Crime']",6.547,2260,23000000,76500000,10147
Daddy Day Care,2003,"['Comedy', 'Family']",5.915,2193,60000000,164433867,10708
Sinbad: Legend of the Seven Seas,2003,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']",6.99,2131,60000000,80767884,14411
The Life of David Gale,2003,"['Drama', 'Thriller', 'Crime']",7.436,2112,50000000,38955598,11615
The Haunted Mansion,2003,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",5.689,2091,90000000,182290266,10756
The Rundown,2003,"['Adventure', 'Action', 'Comedy', 'Thriller']",6.448,2091,85000000,80900000,10159
The Core,2003,"['Science Fiction', 'Adventure', 'Thriller']",5.816,2055,60000000,74208267,9341
Elephant,2003,"['Crime', 'Drama']",7.0,2023,3000000,10000000,1807
Old School,2003,['Comedy'],6.609,1998,24000000,87100000,11635
Paycheck,2003,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",6.211,1934,60000000,117248958,9620
Cold Mountain,2003,"['War', 'History', 'Adventure', 'Romance']",6.93,1892,79000000,173013509,2289
Matchstick Men,2003,"['Comedy', 'Drama', 'Crime', 'Thriller']",7.005,1869,62000000,65565672,7270
Mona Lisa Smile,2003,"['Drama', 'History', 'Romance']",6.919,1844,72300000,141337989,11820
Love Me If You Dare,2003,"['Drama', 'Comedy', 'Romance']",7.232,1835,0,8561072,8424
Dreamcatcher,2003,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",5.628,1830,68000000,81240206,6171
