Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Return,2020,['Animation'],6.4,1346,0,0,836466
The Lodge,2020,"['Horror', 'Drama', 'Mystery', 'Thriller']",6.109,1344,0,2679585,474764
My Spy,2020,"['Family', 'Action', 'Comedy']",6.871,1324,18000000,10200000,592834
Wolfwalkers,2020,"['Animation', 'Family', 'Adventure', 'Fantasy']",8.206,1304,12000000,1310720,441130
The Way Back,2020,['Drama'],6.643,1281,23000000,14590514,529485
Happiest Season,2020,"['Romance', 'Comedy']",7.127,1271,0,1401954,520172
Brahms: The Boy II,2020,"['Horror', 'Mystery', 'Thriller']",5.88,1270,10000000,20311536,555974
Pieces of a Woman,2020,['Drama'],7.021,1266,0,0,641662
Tolo Tolo,2020,"['Comedy', 'Drama', 'Family']",6.116,1263,20000000,52186426,593402
The Courier,2020,"['Thriller', 'History', 'Drama']",7.038,1241,0,26000000,522241
The Wrong Missy,2020,"['Comedy', 'Romance']",6.144,1229,0,0,582596
Ma Rainey's Black Bottom,2020,"['Drama', 'Music']",6.651,1216,0,0,615667
I Still Believe,2020,"['Music', 'Drama', 'Romance']",7.6,1206,12000000,16069730,585244
Work It,2020,"['Comedy', 'Music']",7.506,1198,0,0,612706
His House,2020,"['Drama', 'Horror']",6.414,1176,0,0,575774
Feel the Beat,2020,"['Comedy', 'Music', 'Drama']",7.57,1143,0,0,707886
Chemical Hearts,2020,"['Drama', 'Romance']",7.319,1143,0,0,621013
Rebecca,2020,"['Romance', 'Drama', 'Mystery', 'Thriller']",6.3,1135,0,0,505379
Da 5 Bloods,2020,"['War', 'Drama']",6.448,1132,45000000,0,581859
"Miraculous World: New York, United HeroeZ",2020,"['Animation', 'TV Movie', 'Fantasy', 'Action']",8.098,1119,0,0,755812
The Outpost,2020,"['War', 'Drama', 'History', 'Action']",6.9,1116,18000000,2133452,531876
The Christmas Chronicles: Part Two,2020,"['Family', 'Fantasy', 'Adventure', 'Comedy']",6.484,1106,0,0,654028
Money Heist: The Phenomenon,2020,['Documentary'],7.5,1080,0,0,689249
The King of Staten Island,2020,"['Comedy', 'Drama']",7.013,1080,35000000,2200000,579583
Spider-Man: No Way Home,2021,"['Action', 'Adventure', 'Science Fiction']",7.937,21271,200000000,1921847111,634649
Dune,2021,"['Science Fiction', 'Adventure']",7.778,14105,165000000,407573628,438631
Venom: Let There Be Carnage,2021,"['Science Fiction', 'Action', 'Adventure']",6.76,10868,110000000,506863592,580489
Black Widow,2021,"['Action', 'Adventure', 'Science Fiction']",7.188,10849,200000000,379751131,497698
Zack Snyder's Justice League,2021,"['Action', 'Adventure', 'Fantasy']",8.103,10478,70000000,0,791373
Godzilla vs. Kong,2021,"['Action', 'Science Fiction', 'Adventure']",7.558,10372,200000000,470116094,399566
Shang-Chi and the Legend of the Ten Rings,2021,"['Action', 'Adventure', 'Fantasy']",7.504,10031,150000000,432243292,566525
Encanto,2021,"['Animation', 'Comedy', 'Family', 'Fantasy']",7.58,9924,150000000,261292688,568124
Cruella,2021,"['Comedy', 'Crime', 'Adventure']",7.983,9783,200000000,233503234,337404
Free Guy,2021,"['Comedy', 'Adventure', 'Science Fiction']",7.463,9377,110000000,331526598,550988
The Suicide Squad,2021,"['Action', 'Comedy', 'Adventure']",7.477,9225,185000000,168717425,436969
Don't Look Up,2021,"['Comedy', 'Science Fiction']",7.067,8888,75000000,791863,646380
Eternals,2021,"['Science Fiction', 'Action', 'Adventure']",6.792,8827,200000000,402064899,524434
Luca,2021,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",7.793,8724,200000000,51074773,508943
Nobody,2021,"['Action', 'Thriller']",7.9,7863,16000000,57512470,615457
F9,2021,"['Action', 'Adventure', 'Crime']",7.033,7509,200000000,726229501,385128
Raya and the Last Dragon,2021,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",7.817,7087,100000000,130423032,527774
A Quiet Place Part II,2021,"['Science Fiction', 'Thriller', 'Horror']",7.451,7071,55000000,297372261,520763
No Time to Die,2021,"['Action', 'Thriller', 'Adventure']",7.4,6755,250000000,774153024,370172
The Conjuring: The Devil Made Me Do It,2021,"['Horror', 'Mystery', 'Thriller']",7.381,6327,39000000,206444123,423108
The Matrix Resurrections,2021,"['Science Fiction', 'Action', 'Adventure']",6.4,6174,190000000,156497322,624860
Red Notice,2021,"['Action', 'Comedy', 'Crime']",6.752,6172,160000000,178143,512195
Mortal Kombat,2021,"['Action', 'Fantasy', 'Adventure']",7.003,6107,20000000,84426031,460465
Jungle Cruise,2021,"['Fantasy', 'Adventure']",7.323,5958,200000000,220889446,451048
Wrath of Man,2021,"['Thriller', 'Crime', 'Drama']",7.592,5811,40000000,103966489,637649
Ghostbusters: Afterlife,2021,"['Fantasy', 'Comedy', 'Adventure', 'Science Fiction']",7.337,4942,75000000,204334455,425909
The King's Man,2021,"['Action', 'Adventure', 'Thriller']",6.728,4859,100000000,125897478,476669
Old,2021,"['Thriller', 'Mystery', 'Horror']",6.323,4714,18000000,90146510,631843
Sing 2,2021,"['Family', 'Comedy', 'Music', 'Animation']",7.838,4650,85000000,408402685,438695
Army of the Dead,2021,"['Crime', 'Action', 'Horror']",6.229,4247,90000000,190700000,503736
Space Jam: A New Legacy,2021,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",6.7,4134,150000000,163692228,379686
The Tomorrow War,2021,"['Action', 'Science Fiction', 'Adventure']",7.492,3868,200000000,14400000,588228
Finch,2021,"['Science Fiction', 'Drama', 'Adventure']",7.823,3774,2500000,0,522402
Last Night in Soho,2021,"['Horror', 'Mystery']",7.283,3679,43000000,22957625,576845
The Last Duel,2021,"['History', 'Drama', 'Action']",7.414,3657,100000000,30552111,617653
House of Gucci,2021,"['Drama', 'Crime', 'History']",6.575,3307,75000000,153235995,644495
Nomadland,2021,['Drama'],7.185,3193,5000000,39458207,581734
Nightmare Alley,2021,"['Crime', 'Drama', 'Thriller']",6.965,3175,60000000,39629195,597208
The Mitchells vs. the Machines,2021,"['Animation', 'Adventure', 'Comedy']",7.9,3172,75000000,0,501929
The Guilty,2021,"['Drama', 'Thriller']",6.427,2933,0,0,567748
I Care a Lot,2021,"['Crime', 'Thriller', 'Drama', 'Comedy']",6.572,2860,0,0,601666
The Power of the Dog,2021,"['Drama', 'Western']",6.8,2833,0,0,600583
The French Dispatch,2021,"['Drama', 'Comedy']",7.015,2819,25000000,46333545,542178
Halloween Kills,2021,"['Horror', 'Thriller']",6.432,2815,20000000,133423964,610253
Don't Breathe 2,2021,"['Thriller', 'Horror']",7.019,2721,15000000,53785551,482373
King Richard,2021,"['Drama', 'History']",7.616,2701,50000000,39400000,614917
After We Fell,2021,"['Romance', 'Drama']",7.023,2687,14000000,21753705,744275
The Little Things,2021,"['Drama', 'Crime', 'Thriller']",6.332,2670,30000000,29942746,602269
The Boss Baby: Family Business,2021,"['Animation', 'Comedy', 'Adventure', 'Family']",7.347,2632,82000000,146745280,459151
The Forever Purge,2021,"['Action', 'Horror', 'Thriller']",6.894,2602,18000000,76994245,602223
Resident Evil: Welcome to Raccoon City,2021,"['Action', 'Horror', 'Science Fiction']",5.956,2596,25000000,41914915,460458
Tom Clancy's Without Remorse,2021,"['Action', 'Thriller', 'War']",7.0,2575,0,0,567189
Tom & Jerry,2021,"['Comedy', 'Family', 'Animation']",6.744,2516,50000000,136536687,587807
Fear Street: 1994,2021,"['Horror', 'Mystery']",6.689,2516,0,0,591273
Malignant,2021,"['Horror', 'Mystery']",6.759,2504,40000000,34891791,619778
Licorice Pizza,2021,"['Drama', 'Comedy', 'Romance']",6.957,2495,40000000,33276075,718032
Chaos Walking,2021,"['Fantasy', 'Science Fiction', 'Adventure']",6.562,2458,125000000,26508132,412656
Hitman's Wife's Bodyguard,2021,"['Action', 'Comedy', 'Crime', 'Thriller']",6.663,2455,70000000,70060492,522931
CODA,2021,"['Drama', 'Music', 'Romance']",7.903,2426,10000000,1905058,776503
Coming 2 America,2021,['Comedy'],6.368,2312,60000000,0,484718
The Unholy,2021,"['Horror', 'Mystery']",6.568,2221,10000000,30832137,632357
"tick, tick... BOOM!",2021,"['Drama', 'Music']",7.612,2214,0,0,537116
Spiral: From the Book of Saw,2021,"['Horror', 'Mystery']",5.92,2181,20000000,40618920,602734
Army of Thieves,2021,"['Action', 'Crime', 'Comedy']",6.813,2178,30000000,46900000,796499
Escape Room: Tournament of Champions,2021,"['Horror', 'Thriller', 'Mystery']",6.515,2171,15000000,65774490,585216
Fear Street: 1978,2021,"['Horror', 'Mystery']",7.188,2111,0,0,591274
The Woman in the Window,2021,"['Crime', 'Mystery', 'Thriller']",6.0,2070,40000000,0,520663
The Green Knight,2021,"['Adventure', 'Drama', 'Fantasy']",6.607,2068,15000000,18887953,559907
Infinite,2021,"['Science Fiction', 'Action', 'Adventure']",6.59,2022,0,0,581726
To All the Boys: Always and Forever,2021,"['Romance', 'Comedy', 'Drama']",7.515,2008,0,0,614409
The Kissing Booth 3,2021,"['Romance', 'Comedy']",6.869,1976,0,0,727745
Ron's Gone Wrong,2021,"['Animation', 'Science Fiction', 'Family', 'Comedy']",7.9,1949,0,60692022,482321
The Unforgivable,2021,"['Drama', 'Crime']",7.409,1935,0,0,645886
Fear Street: 1666,2021,"['Mystery', 'Horror']",7.093,1897,0,0,591275
Reminiscence,2021,"['Mystery', 'Science Fiction']",6.541,1877,68000000,18717947,579047
Outside the Wire,2021,"['Thriller', 'Action', 'Science Fiction']",6.349,1863,0,0,775996
The Ice Road,2021,"['Action', 'Thriller']",6.8,1827,0,7502846,646207
Palmer,2021,['Drama'],8.138,1823,0,0,458220
Boss Level,2021,"['Action', 'Science Fiction', 'Thriller']",6.858,1783,45000000,2000000,513310
Clifford the Big Red Dog,2021,"['Family', 'Adventure', 'Comedy', 'Fantasy']",7.2,1779,64000000,107347356,585245
Minari,2021,['Drama'],7.34,1757,2000000,12900000,615643
Those Who Wish Me Dead,2021,"['Thriller', 'Action']",6.623,1757,20000000,23384502,578701
Spencer,2021,"['Drama', 'History']",6.751,1756,18000000,25246967,716612
The Hand of God,2021,['Drama'],7.535,1727,13049974,167909,722778
West Side Story,2021,"['Drama', 'Romance', 'Crime']",6.956,1694,100000000,76016171,511809
The Marksman,2021,"['Action', 'Drama', 'Thriller']",6.798,1681,23000000,23076711,634528
Candyman,2021,"['Horror', 'Thriller']",5.999,1679,25000000,77411570,565028
Blood Red Sky,2021,"['Horror', 'Thriller', 'Action']",6.813,1647,17739525,0,760883
Snake Eyes: G.I. Joe Origins,2021,"['Action', 'Adventure']",6.471,1648,88000000,36964325,568620
The Worst Person in the World,2021,"['Drama', 'Romance', 'Comedy']",7.44,1644,5000000,12687507,660120
Judas and the Black Messiah,2021,"['Drama', 'History']",7.311,1635,26000000,6416063,583406
Kate,2021,"['Action', 'Thriller']",6.634,1624,25000000,0,597891
Pig,2021,"['Drama', 'Thriller']",6.648,1612,3000000,4638959,635731
Belfast,2021,"['Drama', 'History']",7.052,1610,11000000,49158343,777270
Titane,2021,"['Drama', 'Thriller', 'Horror']",6.33,1587,6600000,4982335,630240
Jujutsu Kaisen 0,2021,"['Animation', 'Action', 'Fantasy']",8.119,1577,0,195870885,810693
Love Hard,2021,"['Comedy', 'Romance']",6.93,1546,0,0,734265
Fatherhood,2021,"['Drama', 'Comedy']",7.5,1481,0,0,607259
Oxygen,2021,"['Science Fiction', 'Thriller', 'Horror']",6.604,1480,0,0,471498
He's All That,2021,"['Comedy', 'Romance']",6.493,1444,0,0,347626
Avatar: The Way of Water,2022,"['Action', 'Adventure', 'Science Fiction']",7.611,13034,350000000,2330224914,76600
The Batman,2022,"['Crime', 'Mystery', 'Thriller']",7.658,11367,185000000,772319315,414906
Top Gun: Maverick,2022,"['Action', 'Drama']",8.166,10333,170000000,1488732821,361743
Doctor Strange in the Multiverse of Madness,2022,"['Fantasy', 'Action', 'Adventure']",7.24,9872,290000000,955775804,453395
Puss in Boots: The Last Wish,2022,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",8.21,8480,90000000,484700000,315162
Thor: Love and Thunder,2022,"['Fantasy', 'Action', 'Comedy']",6.392,8201,250000000,760900000,616037
Everything Everywhere All at Once,2022,"['Action', 'Adventure', 'Science Fiction']",7.729,7436,25000000,139200000,545611
Prey,2022,"['Thriller', 'Action', 'Science Fiction']",7.674,7339,65000000,0,766507
Black Panther: Wakanda Forever,2022,"['Action', 'Adventure', 'Science Fiction']",7.027,7101,250000000,859102154,505642
Bullet Train,2022,"['Action', 'Comedy', 'Thriller']",7.419,7039,90000000,239300000,718930
Black Adam,2022,"['Action', 'Adventure', 'Science Fiction']",6.833,6765,200000000,393452111,436270
Jurassic World Dominion,2022,"['Adventure', 'Action', 'Science Fiction']",6.631,6728,583900000,1004004592,507086
Uncharted,2022,"['Action', 'Adventure']",6.886,6488,120000000,407141258,335787
Glass Onion: A Knives Out Mystery,2022,"['Comedy', 'Crime', 'Mystery']",7.037,6177,40000000,15000000,661374
The Menu,2022,"['Comedy', 'Horror', 'Thriller']",7.172,5703,35000000,79628200,593643
Sonic the Hedgehog 2,2022,"['Action', 'Adventure', 'Family', 'Comedy']",7.4,5687,110000000,405421518,675353
Turning Red,2022,"['Animation', 'Family', 'Comedy', 'Fantasy']",7.33,5588,175000000,0,508947
The Black Phone,2022,"['Horror', 'Thriller']",7.551,5494,16000000,161441914,756999
Fantastic Beasts: The Secrets of Dumbledore,2022,"['Fantasy', 'Adventure']",6.635,4882,200000000,407200000,338953
The Northman,2022,"['Action', 'Adventure', 'Fantasy']",7.035,4772,70000000,69633110,639933
The Adam Project,2022,"['Adventure', 'Science Fiction', 'Action', 'Comedy']",7.006,4682,116000000,0,696806
Morbius,2022,"['Action', 'Science Fiction', 'Fantasy']",5.939,4632,75000000,167635712,526896
Nope,2022,"['Horror', 'Science Fiction']",6.826,4595,68000000,170823080,762504
M3GAN,2022,"['Science Fiction', 'Horror']",7.047,4554,12000000,181796517,536554
All Quiet on the Western Front,2022,"['War', 'History', 'Drama']",7.722,4375,20000000,0,49046
The Whale,2022,['Drama'],7.793,4356,3000000,55101305,785084
Fall,2022,['Thriller'],7.122,4315,3000000,17363261,985939
The Gray Man,2022,"['Action', 'Thriller']",6.923,3987,200000000,454023,725201
Death on the Nile,2022,"['Mystery', 'Crime', 'Thriller']",6.422,3979,90000000,137307235,505026
Minions: The Rise of Gru,2022,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",7.285,3861,85000000,940203765,438148
The Lost City,2022,"['Action', 'Adventure', 'Comedy']",6.471,3832,74000000,192907684,752623
Smile,2022,"['Horror', 'Mystery']",6.667,3811,17000000,217408513,882598
X,2022,"['Horror', 'Thriller']",6.733,3723,1000000,15113105,760104
Elvis,2022,"['Drama', 'Music', 'History']",7.477,3710,85000000,288670284,614934
Lightyear,2022,"['Animation', 'Science Fiction', 'Family', 'Adventure']",6.896,3655,200000000,226425420,718789
Scream,2022,"['Horror', 'Mystery']",6.689,3613,24000000,137743924,646385
Babylon,2022,"['Drama', 'Comedy']",7.374,3531,78000000,65267446,615777
Harry Potter 20th Anniversary: Return to Hogwarts,2022,['Documentary'],7.306,3452,0,0,899082
Moonfall,2022,"['Science Fiction', 'Adventure', 'Action']",6.265,3391,146000000,67319703,406759
A Man Called Otto,2022,"['Comedy', 'Drama']",7.754,3292,50000000,108961677,937278
Through My Window,2022,"['Romance', 'Drama', 'Comedy']",7.362,3279,0,0,818647
Guillermo del Toro's Pinocchio,2022,"['Animation', 'Fantasy', 'Adventure', 'Drama']",8.042,3172,35000000,0,555604
The Banshees of Inisherin,2022,"['Drama', 'Comedy']",7.456,3113,20000000,49300000,674324
Barbarian,2022,"['Horror', 'Thriller']",6.84,2956,4500000,45400000,913290
Dragon Ball Super: Super Hero,2022,"['Animation', 'Science Fiction', 'Action']",7.887,2947,0,86600000,610150
Hotel Transylvania: Transformania,2022,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",7.051,2937,75000000,18500000,585083
Don't Worry Darling,2022,"['Science Fiction', 'Mystery', 'Thriller']",6.778,2781,35000000,86700000,619730
Purple Hearts,2022,"['Romance', 'Drama']",8.1,2772,0,0,762975
Hustle,2022,"['Drama', 'Comedy']",7.719,2708,21000000,0,705861
Triangle of Sadness,2022,"['Comedy', 'Drama']",7.027,2627,15600000,24733572,497828
The Fabelmans,2022,['Drama'],7.576,2589,40000000,45629909,804095
Sisu,2022,"['Action', 'War']",7.4,2477,6600000,14281199,840326
Pearl,2022,"['Horror', 'Thriller']",7.241,2380,1000000,10139416,949423
The Bad Guys,2022,"['Family', 'Comedy', 'Crime', 'Adventure', 'Animation', 'Action']",7.5,2379,80000000,250162278,629542
Violent Night,2022,"['Action', 'Comedy', 'Fantasy']",7.237,2378,20000000,75734910,899112
Terrifier 2,2022,"['Horror', 'Thriller']",6.697,2373,250000,15741780,663712
Ambulance,2022,"['Thriller', 'Action', 'Crime']",6.636,2302,40000000,52303589,763285
The Unbearable Weight of Massive Talent,2022,"['Action', 'Comedy', 'Crime']",6.789,2297,30000000,29116320,648579
The Woman King,2022,"['Action', 'Drama', 'History']",7.636,2265,50000000,97300000,724495
Orphan: First Kill,2022,"['Horror', 'Thriller']",6.613,2233,10000000,9572765,760161
The Guardians of the Galaxy Holiday Special,2022,"['Comedy', 'Science Fiction', 'Adventure']",7.1,2225,0,0,774752
Samaritan,2022,"['Science Fiction', 'Crime', 'Action']",6.673,2113,100000000,0,629176
Day Shift,2022,"['Action', 'Fantasy', 'Horror', 'Comedy', 'Thriller']",6.753,2099,100000000,0,755566
Where the Crawdads Sing,2022,"['Drama', 'Mystery', 'Romance']",7.544,2094,24000000,144353965,682507
The Pale Blue Eye,2022,"['Thriller', 'Crime', 'Horror', 'Mystery']",6.812,2032,72000000,0,800815
Halloween Ends,2022,"['Horror', 'Thriller']",6.066,1920,33000000,104374176,616820
Luck,2022,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",7.749,1860,0,0,585511
Troll,2022,"['Fantasy', 'Action', 'Adventure']",6.583,1832,0,0,736526
365 Days: This Day,2022,"['Romance', 'Drama']",5.93,1783,0,0,829557
The Ice Age Adventures of Buck Wild,2022,"['Animation', 'Comedy', 'Family', 'Adventure']",6.588,1779,0,0,774825
Fresh,2022,"['Horror', 'Thriller']",6.974,1774,0,0,787752
Hocus Pocus 2,2022,"['Fantasy', 'Comedy', 'Family']",7.2,1773,30000000,0,642885
Amsterdam,2022,"['Mystery', 'Comedy', 'Drama']",6.063,1718,80000000,31245810,664469
Dog,2022,"['Drama', 'Comedy']",7.306,1694,20000000,84774243,626735
Pinocchio,2022,"['Fantasy', 'Adventure', 'Family']",6.308,1681,0,0,532639
Aftersun,2022,['Drama'],7.675,1673,0,7834405,965150
DC League of Super-Pets,2022,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",7.178,1667,90000000,203000000,539681
Spiderhead,2022,"['Science Fiction', 'Thriller']",5.786,1666,0,0,615469
Beast,2022,"['Thriller', 'Action', 'Horror', 'Adventure']",6.542,1665,0,56000000,760741
Enola Holmes 2,2022,"['Adventure', 'Mystery', 'Crime']",7.3,1633,0,0,829280
The Sea Beast,2022,"['Animation', 'Adventure', 'Action', 'Family', 'Fantasy']",7.325,1608,0,0,560057
Memory,2022,"['Action', 'Thriller', 'Crime']",6.746,1595,30000000,13900000,818397
Suzume,2022,"['Animation', 'Drama', 'Adventure', 'Fantasy']",7.896,1587,0,323638107,916224
Texas Chainsaw Massacre,2022,['Horror'],5.21,1571,20000000,0,632727
Three Thousand Years of Longing,2022,"['Drama', 'Fantasy', 'Romance']",6.885,1562,60000000,20300000,556694
Deep Water,2022,"['Drama', 'Mystery', 'Thriller']",5.817,1530,49000000,0,619979
Bones and All,2022,"['Horror', 'Romance', 'Drama']",7.027,1518,16000000,15234907,791177
RRR,2022,"['Action', 'Adventure', 'Drama']",7.739,1474,69000000,160000000,579974
Blonde,2022,['Drama'],5.929,1462,22000000,0,301502
Werewolf by Night,2022,"['Action', 'Fantasy', 'Horror']",6.978,1432,0,0,894205
TÁR,2022,"['Music', 'Drama']",7.09,1425,35000000,29048571,817758
Thirteen Lives,2022,"['Drama', 'Thriller']",7.859,1398,55000000,0,698948
Decision to Leave,2022,"['Thriller', 'Mystery', 'Romance']",7.335,1370,0,16914773,705996
Strange World,2022,"['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']",6.254,1364,180000000,73621640,877269
The Good Nurse,2022,"['Drama', 'Crime', 'Mystery']",6.874,1354,0,0,541134
Bodies Bodies Bodies,2022,"['Horror', 'Comedy', 'Mystery']",6.2,1347,3000000,13900000,520023
Ticket to Paradise,2022,"['Drama', 'Comedy', 'Romance']",6.43,1338,20000000,168800000,800939
The School for Good and Evil,2022,"['Fantasy', 'Comedy', 'Adventure', 'Drama']",7.051,1325,0,0,779782
After Ever Happy,2022,"['Romance', 'Drama']",6.79,1325,14000000,19238073,744276
Chip 'n Dale: Rescue Rangers,2022,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']",7.002,1313,70000000,623190,420821
Oppenheimer,2023,"['Drama', 'History']",8.046,10949,100000000,952000000,872585
Barbie,2023,"['Comedy', 'Adventure']",6.946,10456,145000000,1447138421,346698
The Super Mario Bros. Movie,2023,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",7.604,10060,100000000,1362000000,502356
Spider-Man: Across the Spider-Verse,2023,"['Animation', 'Action', 'Adventure', 'Science Fiction']",8.338,8025,100000000,690897910,569094
Guardians of the Galaxy Vol. 3,2023,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",7.932,7782,250000000,845550000,447365
John Wick: Chapter 4,2023,"['Action', 'Thriller', 'Crime']",7.716,7474,100000000,440157245,603692
Fast X,2023,"['Action', 'Crime', 'Thriller', 'Adventure', 'Mystery']",7.016,6103,340000000,704709660,385687
Ant-Man and the Wasp: Quantumania,2023,"['Action', 'Adventure', 'Science Fiction']",6.257,5504,200000000,476071180,640146
Transformers: Rise of the Beasts,2023,"['Science Fiction', 'Adventure', 'Action']",7.202,5070,195000000,441381193,667538
Poor Things,2023,"['Science Fiction', 'Romance', 'Comedy']",7.7,5063,35000000,117607117,792307
Elemental,2023,"['Family', 'Fantasy', 'Comedy', 'Romance', 'Animation']",7.594,5024,200000000,496444308,976573
The Flash,2023,"['Action', 'Science Fiction', 'Adventure']",6.622,4754,220000000,271333313,298618
Mission: Impossible - Dead Reckoning Part One,2023,"['Action', 'Thriller']",7.519,4716,291000000,571125435,575264
Five Nights at Freddy's,2023,"['Horror', 'Thriller']",7.4,4619,20000000,297144130,507089
Dungeons & Dragons: Honor Among Thieves,2023,"['Adventure', 'Fantasy', 'Comedy']",7.332,4230,151000000,208200000,493529
Wonka,2023,"['Comedy', 'Family', 'Fantasy']",7.054,4116,125000000,634502312,787699
My Fault,2023,"['Drama', 'Romance', 'Thriller']",7.764,3918,0,0,1010581
Indiana Jones and the Dial of Destiny,2023,"['Adventure', 'Action']",6.533,3858,294700000,383963057,335977
Killers of the Flower Moon,2023,"['Crime', 'History', 'Drama']",7.409,3831,200000000,158722599,466420
Meg 2: The Trench,2023,"['Action', 'Science Fiction', 'Horror']",6.404,3776,129000000,384056482,615656
No Hard Feelings,2023,"['Comedy', 'Romance']",6.7,3569,45000000,83000000,884605
The Creator,2023,"['Science Fiction', 'Action', 'Adventure']",7.0,3560,80000000,104272136,670292
Talk to Me,2023,['Horror'],7.142,3486,4500000,91959188,1008042
Shazam! Fury of the Gods,2023,"['Comedy', 'Action', 'Fantasy']",6.4,3474,110000000,134221819,594767
The Equalizer 3,2023,"['Action', 'Thriller', 'Crime']",7.3,3468,70000000,191067560,926393
Evil Dead Rise,2023,"['Horror', 'Thriller']",6.923,3435,15000000,147156372,713704
Society of the Snow,2023,"['Drama', 'History']",7.987,3297,65500000,1281,906126
Aquaman and the Lost Kingdom,2023,"['Action', 'Adventure', 'Fantasy']",6.6,3267,205000000,440181226,572802
The Hunger Games: The Ballad of Songbirds & Snakes,2023,"['Drama', 'Science Fiction', 'Action']",7.0,3259,100000000,337371917,695721
The Little Mermaid,2023,"['Adventure', 'Family', 'Fantasy', 'Romance']",6.29,3179,297000000,569626289,447277
Gran Turismo,2023,"['Adventure', 'Action', 'Drama']",7.739,3154,60000000,121700000,980489
The Marvels,2023,"['Science Fiction', 'Adventure', 'Action']",5.964,3154,274800000,206136825,609681
The Pope's Exorcist,2023,"['Horror', 'Thriller']",6.934,3009,18000000,76987621,758323
Anatomy of a Fall,2023,"['Thriller', 'Mystery', 'Crime']",7.539,3005,6700000,35634133,915935
Leave the World Behind,2023,"['Drama', 'Mystery', 'Thriller']",6.378,2971,0,0,726209
Blue Beetle,2023,"['Action', 'Science Fiction', 'Adventure']",6.659,2941,104000000,130788072,565770
Scream VI,2023,"['Horror', 'Crime', 'Thriller']",6.974,2938,35000000,168961389,934433
Guy Ritchie's The Covenant,2023,"['War', 'Action', 'Thriller']",7.73,2938,55000000,21948551,882569
Knock at the Cabin,2023,"['Horror', 'Mystery', 'Thriller']",6.255,2934,20000000,54700000,631842
Napoleon,2023,"['History', 'War', 'Romance']",6.318,2898,165000000,220597098,753342
Godzilla Minus One,2023,"['Science Fiction', 'Horror', 'Action']",7.592,2870,15000000,113676322,940721
Anyone But You,2023,"['Romance', 'Comedy']",6.833,2787,25000000,214891370,1072790
Creed III,2023,"['Drama', 'Action']",7.092,2745,75000000,275300000,677179
Extraction 2,2023,"['Action', 'Thriller', 'Crime']",7.406,2713,65000000,0,697843
Saltburn,2023,"['Drama', 'Comedy', 'Thriller']",6.964,2692,20000000,21013738,930564
65,2023,"['Action', 'Adventure', 'Science Fiction']",5.964,2679,45000000,60730568,700391
A Haunting in Venice,2023,"['Mystery', 'Thriller', 'Crime']",6.585,2642,60000000,121400000,945729
Sound of Freedom,2023,"['Action', 'Drama']",7.979,2628,14500000,250600000,678512
The Killer,2023,"['Crime', 'Thriller']",6.581,2558,175000000,362113,800158
Plane,2023,"['Action', 'Adventure', 'Thriller']",6.908,2505,25000000,74515586,646389
Rebel Moon - Part One: A Child of Fire,2023,"['Science Fiction', 'Action', 'Adventure']",6.239,2411,83000000,0,848326
The Boy and the Heron,2023,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']",7.413,2387,50000000,294200000,508883
The Zone of Interest,2023,"['Drama', 'History']",7.003,2351,15000000,52631884,467244
The Nun II,2023,['Horror'],6.7,2348,38500000,269670590,968051
Cocaine Bear,2023,"['Thriller', 'Comedy', 'Crime']",6.022,2285,32500000,88314672,804150
Asteroid City,2023,"['Comedy', 'Drama']",6.442,2283,25000000,53857743,747188
Saw X,2023,"['Horror', 'Mystery']",7.194,2214,13000000,125319714,951491
The Holdovers,2023,"['Comedy', 'Drama']",7.652,2209,13000000,42513270,840430
Air,2023,"['Drama', 'History']",7.3,2196,80000000,90100000,964980
Migration,2023,"['Family', 'Comedy', 'Adventure', 'Animation']",7.4,2124,72000000,298776052,940551
Past Lives,2023,"['Drama', 'Romance']",7.72,2081,12000000,28126646,666277
Ghosted,2023,"['Action', 'Comedy', 'Romance']",6.916,2040,40000000,0,868759
Renfield,2023,"['Comedy', 'Fantasy', 'Horror']",6.461,1996,65000000,26874347,649609
Insidious: The Red Door,2023,"['Horror', 'Thriller']",6.536,1870,16000000,189086877,614479
Murder Mystery 2,2023,"['Mystery', 'Comedy', 'Crime']",6.4,1857,0,0,638974
Heart of Stone,2023,"['Thriller', 'Action']",6.758,1820,0,0,724209
The Last Voyage of the Demeter,2023,"['Horror', 'Fantasy']",6.748,1816,45000000,21600000,635910
